b,s,temp,pH,r
2.408121811,4.38207665,12.35734403,6.271595462,-0.000339752
3.384251892,1.292992464,33.96218887,8.321488534,0.211874693
3.524103639,1.621462896,17.68996034,3.731220348,-1.80E-05
2.725635366,2.040606673,25.0918697,5.833458896,0.004878553
1.85570953,3.250787364,38.87039585,7.838823979,0.134723186
3.917914474,2.517044051,32.54293029,8.336623353,0.25975667
3.192490665,1.858643231,13.43679157,5.733745497,-0.000227409
2.083967563,4.276910756,29.61376937,6.121681152,0.062312068
4.559222123,4.035590562,26.4453131,5.931091206,0.019900234
2.751220671,2.539693015,34.1840365,6.714000672,0.7338725
4.066514266,2.899526851,14.23726169,5.911423753,-0.000476115
3.411792051,3.453584516,9.722604077,6.008858629,-0.000217728
4.315395089,4.598777959,39.5707674,4.478412469,0.022065708
1.536137851,4.242892487,8.808027151,6.825228924,-0.000220973
2.951328819,1.183041164,5.771751225,10.25677386,-2.29E-06
1.215013734,1.713141162,36.43233089,11.16698005,0.000389765
1.477165621,4.247875862,26.9308763,8.773466684,0.003267877
2.54660163,3.720632384,4.218879327,11.7499439,-1.19E-08
3.039136859,3.637241298,26.7557617,7.636035065,0.024926755
3.187939036,3.419614006,11.17946196,7.791801152,-0.000325273
4.975696146,3.07133576,24.11429474,9.81508448,0.000588614
1.314781383,4.178700245,11.87214713,7.708472281,-0.00017304
1.711482165,1.156375094,11.11615903,5.739732253,-6.79E-05
2.282467049,4.718666351,19.6511431,8.554698381,-7.72E-05
4.952860055,2.946180389,29.45428583,7.201544351,0.262471175
3.522804616,4.223997029,4.584234337,7.564233291,-0.000183378
3.314785739,2.673490931,18.16442085,4.778029469,-0.000119225
1.273511945,3.685534676,26.6670156,11.05698022,2.91E-05
3.287199126,2.481227292,20.1791387,9.40986652,1.64E-05
2.193893474,2.721229254,16.85186579,5.915539615,-0.000377253
4.843977276,3.327537714,15.76047816,5.927508645,-0.000773373
4.037646199,2.218563277,14.35636725,2.249636019,-7.95E-08
3.293157932,2.503291187,33.43541547,2.109674197,1.02E-05
2.480087479,2.416362128,19.84476602,3.127663684,-5.14E-07
1.009572793,4.521859277,15.58008828,4.266152949,-1.52E-05
1.612429989,3.632753366,33.36926356,10.73471581,0.002184996
1.469042311,4.297799505,36.2960603,10.29066112,0.005724712
3.348664305,3.230731001,14.84696929,2.234251809,-6.90E-08
1.66192951,4.968129998,8.583832753,4.276891007,-8.02E-06
3.698967242,3.622124582,15.40473692,4.212600001,-4.71E-05
2.321044394,4.801179417,8.835915346,7.426949552,-0.000262503
4.755466537,4.514460319,32.01843664,4.808400068,0.092948671
4.697116553,4.227230675,18.82673003,5.271429337,-0.000315248
1.746742348,3.868817455,31.09500592,10.72001137,0.001190804
3.563267731,2.388583857,31.78815048,9.006158548,0.071947056
2.979849592,2.427924898,26.8701065,9.096609079,0.00352087
1.722754376,2.75926622,24.1439184,10.33474552,7.42E-05
1.702019501,1.649716316,3.706594346,9.091266505,-8.56E-06
3.242799534,2.938606851,36.75574302,9.34793901,0.060446748
3.045268364,2.608434045,33.29192713,11.21577069,0.000926894
1.444084366,2.841505875,37.50388209,11.52422725,0.000107325
4.876561166,1.110980448,34.24370755,10.52708946,0.007502781
4.648697524,4.882839834,14.05574179,8.755702883,-0.000246783
4.443877515,3.456430605,13.07058173,10.72680704,-5.39E-06
2.684536207,3.265570523,34.25697336,11.41085448,0.000422008
2.356650706,3.339097599,16.5025887,11.89951102,-1.02E-08
1.123216849,2.246495305,20.89518775,10.15605409,8.57E-06
2.468436118,4.875171308,8.020971277,9.45433683,-1.71E-05
1.044753122,1.690169346,34.21881013,7.587610595,0.175887693
4.803924282,3.84705811,11.70981903,5.28730911,-0.000171788
2.04797503,4.240959732,8.141073335,2.539614343,-1.05E-07
2.108931585,2.635368261,37.55119745,11.33553515,0.000354746
2.594823111,2.998459596,29.36504239,3.427820344,0.000850002
4.59555262,4.950038189,16.75952002,10.7671862,-9.79E-06
2.797441075,1.406981963,7.244009355,5.962700697,-8.76E-05
2.455112295,4.704128268,5.538877138,11.22946079,-2.25E-07
1.483917555,2.665940985,26.57413657,7.201740813,0.016589799
3.024804162,3.837390055,29.62591594,6.635961671,0.158991577
4.199665427,2.895948022,25.09566887,4.579931868,0.001434301
2.737526828,1.184589434,34.69893697,7.336972462,0.523938433
1.904501581,2.552599885,10.57675886,11.61428445,-5.56E-08
4.414247035,4.50085535,19.08145981,11.85276872,-3.29E-08
2.553451611,1.293709676,17.11350962,9.128326545,-8.43E-05
2.952544087,3.837755281,32.21328211,4.696583262,0.050484777
1.292967434,2.663433607,31.55335351,5.557046765,0.052602043
1.002905309,2.637479609,29.1227441,10.73664355,0.000185645
2.118103503,1.094423204,9.897567867,10.49708391,-1.74E-06
3.186700258,1.632815601,9.361249722,2.75981103,-3.68E-07
4.271649467,1.410728881,34.59719491,8.387527565,0.256404269
3.154166031,3.711041299,33.41786017,8.554537145,0.198475929
2.345964248,4.094495725,19.72469786,7.625306905,-0.000194783
1.134954566,4.313347177,39.08172423,10.38713213,0.001535961
2.006589558,1.597146374,38.14505156,5.766974257,0.103505563
4.218400079,1.955105179,16.83331,10.63265895,-1.00E-05
1.300059167,2.334797947,22.80111169,2.779257235,2.84E-06
1.827586736,3.477831597,12.6068836,3.108108501,-1.33E-06
1.163321043,2.526351696,25.86119861,9.072052419,0.000908764
4.385151381,3.319519559,16.59124214,8.90734579,-0.000260166
2.722634721,1.020800955,21.49783917,2.797696218,2.03E-06
2.553256143,4.18823782,39.7971528,11.58148397,4.97E-05
4.700843341,4.622920263,7.00241379,3.247147326,-2.15E-06
2.680505361,4.620315302,28.12816893,4.089227116,0.001832678
2.106070938,3.048245001,2.375638474,8.695911397,-1.90E-05
4.114179866,1.696394539,5.89857439,8.918680979,-3.59E-05
2.528622771,4.017743892,17.68870594,2.919386498,-2.25E-06
3.889443297,3.082288135,9.774163813,7.290465645,-0.000537339
1.469053486,4.453116315,13.91692117,6.995508914,-0.000594622
3.467948235,1.839551982,30.35168097,4.182302358,0.008064136
1.494248236,2.267014057,11.3974396,5.627410414,-6.97E-05
1.396284035,4.606908597,17.55135118,8.024556481,-0.000300346
2.27414012,4.53562138,18.92575235,10.91401982,-2.52E-06
3.220654854,4.047086797,3.969636972,6.903440996,-0.00025262
2.367019856,3.689164389,30.82747717,6.886974431,0.330058085
4.440564934,4.0390233,30.59081994,2.787131768,0.000546006
1.818172228,2.010992666,8.7091478,8.573160331,-4.08E-05
2.687055075,4.878769568,14.41249137,4.552141494,-5.41E-05
3.426149324,3.21386415,3.00154971,2.700288726,-1.61E-07
2.702517226,1.283723159,17.33224503,4.984422105,-0.00010621
3.05052133,1.991658119,32.87337284,10.61020024,0.00445523
4.235139998,4.172192585,29.1419604,5.533329506,0.045836855
1.099827893,2.380644413,39.60472585,11.58466976,2.06E-05
2.379342009,2.429946984,20.49605297,4.504183665,3.07E-05
1.557299683,1.716072482,21.71377443,2.391619938,2.80E-07
1.081672873,1.817810865,20.74517743,5.472456388,8.32E-05
3.302014732,4.738093269,18.86132473,2.516313568,-5.03E-07
4.668231419,4.258354858,11.45126892,8.237249034,-0.000304646
4.800283829,3.339959893,29.8792213,8.872852034,0.044227532
2.077581747,1.932590815,13.91674325,6.043782487,-0.000239052
1.983030956,4.301153848,12.59128527,2.68876271,-3.92E-07
2.062341982,1.635737513,15.90820665,2.670959738,-5.15E-07
2.871723752,1.734840809,1.742216227,2.641145239,-7.62E-08
3.373903087,2.669173297,14.07615308,10.81739285,-3.64E-06
3.086746985,1.112876167,22.87650492,4.394022453,0.000210181
3.816748549,4.215610679,15.63945687,11.06742713,-2.95E-06
1.380518873,4.981696938,12.62286022,11.71203156,-3.34E-08
1.380363494,3.892810692,12.99549724,4.109104961,-9.76E-06
2.569452966,1.633152426,26.31134708,3.764959401,0.000290982
4.213613179,4.551089328,18.52187944,3.674824578,-2.25E-05
3.439028787,3.356602383,38.72715624,8.031274332,0.216040211
1.534339103,2.967827708,15.67771752,7.655309249,-0.000384103
3.903480602,3.209076981,17.41155066,7.36176061,-0.001655731
2.897970932,1.034868524,1.044933276,5.597405599,-2.23E-05
2.888828225,3.346587074,3.585614035,11.03026371,-3.65E-07
3.346127912,2.67293628,31.87818844,7.324673241,0.590380633
3.253895789,1.093585739,10.68612499,4.988862527,-4.23E-05
3.307905412,1.039625339,19.52768877,6.141621332,-0.00021555
4.56016754,1.684885451,21.16415893,6.873579552,0.002970496
4.898283419,1.154640184,35.81572331,11.21236897,0.00116353
4.209482458,4.350769777,36.58242604,6.443023608,0.921897983
1.135295391,4.358279356,24.31882244,2.596259302,2.78E-06
1.881929949,4.607783031,14.56634862,6.113529652,-0.000328897
1.955890219,1.849166943,23.48668351,3.275139777,2.32E-05
4.42216156,2.81954036,14.66865013,7.667499727,-0.000910527
4.688137768,3.09911583,22.88014513,9.088273636,0.001036351
2.06354956,1.632226613,38.54924592,10.38566509,0.002849094
4.06438312,4.579561001,31.5249621,11.38323543,0.000446432
2.025456247,3.246656092,32.86110345,6.728863259,0.530543122
2.967393625,1.235283299,26.61127942,8.087219094,0.009431727
4.137252111,2.470130836,31.30450765,6.114847793,0.290661325
1.715617783,4.138413515,31.53164329,7.631022909,0.204954273
1.769852065,3.857351752,3.883692098,2.038648716,-1.55E-10
3.506911636,2.791243545,25.20360787,6.217472253,0.011441009
1.417842896,2.660522642,31.54294257,2.263406996,1.80E-05
1.413960307,4.323848306,16.28391201,3.805368245,-9.98E-06
2.133241898,4.721826187,24.99872168,10.43735408,0.000118821
3.301157336,4.577834551,18.8786459,4.115569398,-3.58E-05
1.303702488,4.334915672,4.112233114,10.98728942,-2.11E-07
1.651945538,2.917107309,14.16413854,4.835317786,-4.44E-05
3.117470863,3.607918408,32.78904605,9.377179956,0.054488478
2.987022321,1.512564222,26.66772691,10.02963574,0.000577268
2.275814472,4.280247527,29.58035994,5.446077565,0.028599737
3.994611704,1.929476895,35.28205595,4.12675479,0.028533938
3.356347225,1.924134912,29.17030192,7.764105907,0.071528779
3.376154369,4.983879621,15.18058588,11.33322267,-9.90E-07
4.495453336,1.806177251,2.508251085,4.804080379,-1.72E-05
2.690003161,4.439084622,11.19972014,10.58789567,-3.48E-06
4.239270863,2.681321535,6.374505746,7.809613037,-0.00019163
1.56025679,4.489034802,34.45652653,10.59545357,0.00319257
1.790687784,4.475919338,32.25662435,4.006308229,0.009924914
1.525207837,2.064051528,19.3877176,8.668259559,-5.85E-05
4.109941122,1.279519602,1.362587438,2.370255731,-2.37E-08
4.030673147,1.065081506,27.15567355,6.65834934,0.036393208
3.25771391,3.14171662,13.419186,8.843848017,-0.000124818
3.347697463,4.398602629,39.61118846,6.866993712,0.365536768
1.285039818,2.925040187,10.18819846,8.357171539,-5.38E-05
1.455418376,2.247604121,28.78245584,2.5102973,1.70E-05
3.911206133,2.288325444,11.6832084,11.21297852,-8.14E-07
2.585607222,3.513600124,8.872077618,5.371577817,-6.44E-05
1.960675024,2.001098948,7.562896297,5.77198879,-5.80E-05
2.287905995,1.693173053,35.24854034,3.999559421,0.012360319
3.48229654,2.201389764,15.86784945,9.570890638,-6.06E-05
2.132654994,2.298999472,17.35608726,10.65792606,-5.19E-06
3.449510111,2.739677295,4.79919194,9.382567652,-1.51E-05
2.184608334,1.184897246,36.14959596,8.047776236,0.184433472
3.982243379,2.938970844,11.57792837,3.986573669,-1.65E-05
3.734713976,4.161448156,6.086759401,3.903773043,-6.18E-06
3.645082766,3.061281604,20.01986444,5.130135415,4.61E-06
4.041949959,1.154371862,11.32004127,3.233229245,-2.27E-06
4.850375811,4.864718436,34.06865955,3.785737028,0.02279622
3.838017225,1.513847949,15.20918844,5.405312081,-0.00022499
2.023284858,2.543197723,20.17265552,4.888671745,1.55E-05
1.206523725,2.428590208,25.51974648,3.413555323,5.15E-05
2.294024246,4.837723125,34.79050415,2.529904108,0.000298742
2.277660112,1.545279895,22.68184645,10.68587634,1.90E-05
3.71239868,4.297887607,38.32037175,2.611178687,0.00042346
3.679004008,4.192733224,16.60960339,7.732488911,-0.001034295
1.77588845,2.498804604,35.19445582,11.70199432,5.03E-05
3.139624926,1.344615771,32.46935302,3.101984102,0.001744479
1.78032812,2.780277418,28.37184173,8.435778949,0.011817321
2.103357266,4.560151116,5.009390436,3.918017975,-3.14E-06
3.37343062,1.750537503,6.797293902,7.279215727,-0.000254621
3.133600545,3.543219705,13.58274605,11.10650346,-1.45E-06
1.203164353,1.391324311,13.19299099,2.971228035,-4.92E-07
4.246302465,3.955334776,1.634839234,9.403754244,-1.31E-05
4.361556106,4.727569239,28.03157512,5.605631599,0.028529376
1.208587103,2.251259394,31.78687047,4.768115005,0.017100887
4.626700169,3.453153382,4.428716499,9.163469885,-2.85E-05
1.776775038,1.963437995,15.11494013,10.73259091,-2.60E-06
4.161193932,2.03220982,5.230077478,3.977843361,-5.86E-06
1.076038162,1.820421128,15.80695318,4.929882019,-3.81E-05
2.552594202,3.610731075,2.255585176,4.435308398,-6.42E-06
4.067656887,1.184191755,30.16708529,10.35294204,0.00253037
4.037510811,1.921603053,24.64183115,4.745200797,0.0013064
3.503566329,3.541372195,17.16405749,8.206862477,-0.000565148
4.772854363,4.081671799,35.04423335,4.185771339,0.046186236
4.233516397,1.830565805,35.38637914,3.705469328,0.013229987
1.573976686,4.765210704,13.15842432,4.886460698,-4.24E-05
2.312367331,4.248731133,10.91457935,7.572608997,-0.000303089
2.786908109,1.58916233,10.04382123,4.866320605,-3.20E-05
3.129587258,4.363693839,24.7689722,5.734755368,0.005238537
4.545976688,2.493723115,15.31382311,8.287002138,-0.000480344
1.223776843,2.523970847,18.43682489,8.300678649,-0.000147791
2.984613963,2.752726993,14.95016453,3.967971455,-2.12E-05
2.075268591,1.70340706,4.599749669,7.201347574,-0.000124648
2.248183511,4.480506322,17.7577411,3.765445993,-1.62E-05
4.679373306,2.424425647,21.51428763,11.88757381,5.07E-08
1.092515898,3.442936301,9.18343162,4.374292444,-6.35E-06
2.516505969,1.140551669,33.52066933,6.057725914,0.233459645
3.303813912,4.406327317,10.38339336,6.328128687,-0.00035757
1.990281229,4.066378615,21.24066543,3.750645576,2.16E-05
4.108158987,3.679769355,16.0721309,10.18742946,-2.77E-05
1.393446234,4.101412735,3.508932121,4.015366951,-2.02E-06
2.81671235,1.167412553,22.86940913,3.930643267,8.56E-05
2.270877132,2.179948099,21.04895429,5.319957578,0.000225499
2.694861571,4.805674766,23.64508255,4.004271807,0.000206273
4.227153706,4.662869216,35.85439357,11.71000658,0.000129366
2.862016741,1.936870362,18.61477857,11.14041568,-1.49E-06
1.058638102,3.855203462,29.49247576,3.826030835,0.000923858
1.683115877,3.67944588,23.66661199,5.194185969,0.000832754
3.866722916,4.45146735,35.13805057,3.612437309,0.01255719
3.790687547,3.406692925,15.61193497,8.792415665,-0.000232337
1.323419954,3.944835854,39.20183469,7.111249305,0.184374974
1.062037985,4.493186204,1.807361836,5.246065611,-8.99E-06
1.690731238,4.512243988,18.0699282,11.20845158,-9.81E-07
3.981244678,1.595236363,27.19665616,4.723585158,0.003641099
1.739145032,1.704821925,3.573688771,9.352895998,-5.84E-06
1.64938133,1.047259339,25.13834243,6.083849606,0.003109626
3.827311035,1.926341927,12.5612632,2.369893307,-1.30E-07
4.034875562,3.793639195,29.53634345,5.858860914,0.081899877
2.924957453,2.745858069,23.92066145,9.216393096,0.000826015
2.696552261,2.32630454,18.47761399,3.659221243,-1.20E-05
1.931622462,3.697233216,7.657004707,10.35829756,-2.30E-06
1.718008302,3.036030194,2.553507727,9.350057119,-6.08E-06
2.148937053,3.752611844,35.5343641,8.797270282,0.100314683
2.8594888,4.135144597,9.740703708,7.952591994,-0.00019902
4.786980842,1.110836635,36.09853071,6.66127584,0.881132052
4.174876069,1.709283878,3.672232119,10.09376888,-3.94E-06
1.650210988,1.118753205,6.406600987,8.843565074,-1.44E-05
2.331148704,1.0739852,29.11542332,11.48312389,2.54E-05
4.249192519,2.8587818,1.248661428,7.613131291,-0.000126565
4.747784753,3.675916153,23.17196237,2.642006548,8.28E-06
1.632121253,4.947624454,15.1834534,5.982132505,-0.00027445
1.382349912,3.343161673,29.69456249,9.552951428,0.00403184
4.111940675,4.365258803,39.54365462,9.229793028,0.033583897
2.2667812,3.835061093,37.89679771,11.43845592,0.00024194
2.98029312,2.451417821,1.564883161,7.509744496,-9.91E-05
1.116220697,4.56499902,17.06713224,5.858833414,-0.000204281
1.54689408,3.158462212,6.57455186,2.938573813,-2.62E-07
4.761899985,4.24719788,31.2329372,7.721350207,0.443116311
3.075126874,1.745209747,18.3834871,7.162988051,-0.001234003
2.854717206,1.816467986,39.79275165,8.713100237,0.033635656
1.20196764,4.32260135,13.54265384,3.265333658,-1.63E-06
4.738981527,3.285393629,20.94349048,3.428259508,1.77E-05
2.185622498,4.803750627,34.76982421,11.33387493,0.000512022
1.922918265,2.154549191,28.26654793,4.874820929,0.004276006
4.922511377,4.940706695,10.52287913,10.74874943,-3.93E-06
1.233659086,2.131460573,32.12701317,5.609203411,0.063976599
4.993131447,1.922599951,9.027003604,5.584296175,-0.000142675
2.215233149,1.901308568,26.38766831,9.270838117,0.001484686
2.371985589,3.950866412,3.439388714,4.648871018,-9.93E-06
1.640925136,1.562439942,1.448667964,2.474771576,-1.89E-08
4.028854703,2.783485469,36.67268214,4.494409695,0.058003039
1.934769154,3.114234626,25.66161381,5.861738117,0.005162469
3.628645102,4.802430579,6.561026607,5.185001091,-5.30E-05
4.732708668,4.02388775,12.67755746,7.43804768,-0.00096034
1.840575034,3.665590111,20.93374571,4.148888693,2.96E-05
3.014666836,3.502721683,37.63452931,5.32788572,0.132869209
1.235962753,1.292457761,1.939179329,6.533370832,-3.58E-05
3.061180425,3.333633182,11.5887227,7.723305334,-0.000359897
2.609059483,4.235000757,39.83033626,11.33887604,0.000157356
3.348761418,2.897179638,38.82844279,6.846183313,0.513364456
2.635419828,4.517943676,34.55450477,9.546860317,0.041001118
2.240924448,1.265188733,9.798482754,10.73535457,-1.11E-06
3.605967106,3.36923094,25.82496603,3.151000504,9.98E-05
3.569495207,4.909495898,13.38154941,7.437478793,-0.000850776
3.469247061,1.740272487,27.99829001,4.424662991,0.003058756
4.657042625,4.837554656,15.45119153,2.728417623,-1.80E-06
4.6372994,1.211136478,32.92609204,4.259963911,0.031889228
1.113956371,4.753497583,17.31735419,7.533985856,-0.0004233
4.483678859,1.190073832,16.58625024,5.365141297,-0.000274636
3.645167194,3.106898006,7.555077912,5.895643165,-0.000142401
1.541532618,2.186538115,2.914112941,4.102539075,-2.07E-06
2.89630208,4.676968778,33.10919219,3.463690639,0.006431369
3.69721884,3.819886224,7.76879739,5.316177806,-7.37E-05
3.646063583,2.935802763,8.312707175,7.465339788,-0.000329339
4.370248713,3.053479975,3.435210976,8.022558144,-0.000107367
1.51789292,1.663070288,2.713049162,2.106001669,-7.24E-10
4.090395935,2.412336845,13.42939224,5.207837357,-0.000157334
2.41045601,3.201060558,27.51054821,10.08721964,0.000796678
1.391975191,4.545103018,2.385974322,11.6736367,-9.86E-09
4.734626044,1.426799657,31.62965084,11.17277843,0.00086065
1.210255995,4.602193042,35.68041555,5.071802654,0.048797414
3.800716916,2.833899548,13.5175641,2.196757262,-4.08E-08
2.421858393,2.09345346,12.1584411,8.807359481,-6.99E-05
4.255479238,3.410891867,9.301130517,2.458368583,-1.65E-07
